zone_name,latitude,longitude,time_hour,is_festival_period,is_monsoon_heavy_rain,previous_incidents,crowd_level,weather_risk,tourist_density,zone_risk,risk_score,risk_label
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216492566100843,79.0902123833102,20,0,1,1,Medium,High,Medium,Medium,46.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216566675068059,79.09139200988109,16,0,0,3,Medium,Low,Medium,Medium,32.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21645286116736,79.0902410741711,9,0,0,5,Low,Low,Low,Medium,65.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216222990530438,79.08924136528006,17,1,0,3,High,Low,High,Medium,36.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216640912413192,79.08848597359442,4,0,0,7,Low,Medium,High,Medium,96.3,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216023014878333,79.09051268828118,7,0,0,2,Low,Medium,Medium,Medium,53.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216388276143569,79.09018812933742,20,0,0,3,Medium,Medium,High,Medium,49.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214047543857154,79.0883416814488,4,0,0,1,Medium,Low,Low,Medium,38.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216915554697817,79.08844167174837,17,0,0,2,Medium,Low,Medium,Medium,29.2,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21628075774858,79.0893645793832,4,0,0,1,Medium,Low,High,Medium,54.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216082922349727,79.0912952866001,16,0,0,3,Medium,Medium,Medium,Medium,44.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214531171192492,79.09003457963433,6,0,0,2,High,High,Low,Medium,37.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216939506436328,79.08812159585098,15,0,0,1,Low,Low,Low,Medium,32.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214800185650208,79.09185154296954,19,0,0,2,Medium,Medium,Low,Medium,37.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215033238450506,79.09007162714182,11,0,0,3,Medium,Low,High,Medium,48.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214930006957145,79.09028483602809,14,0,0,4,Medium,Low,High,Medium,50.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215165058838448,79.09149869255728,9,0,1,0,High,Medium,Low,Medium,19.7,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213605331758608,79.09090248923643,6,0,0,0,Low,Medium,Low,Medium,36.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214732082834708,79.08873686121372,1,0,0,1,Medium,Low,High,Medium,43.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21636929000203,79.08837228991737,12,0,0,4,Medium,High,Low,Medium,55.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2156329833138,79.09197932241722,10,0,0,2,Low,Low,High,Medium,44.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21319505846484,79.08996767313494,9,0,0,3,Medium,Low,High,Medium,41.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215833495388557,79.08949762538708,22,0,0,2,Medium,Low,Medium,Medium,57.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216245324829194,79.09104502953757,4,0,1,1,Low,Low,Low,Medium,49.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213142113550463,79.08882263577486,17,0,0,2,Low,Low,Low,Medium,32.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214133005339953,79.09158045010821,9,0,1,1,Low,Low,Medium,Medium,29.4,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213002034601116,79.08983475816989,20,0,0,2,Medium,Medium,High,Medium,42.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213472552174828,79.09027494296977,7,0,0,1,Medium,Low,Medium,Medium,30.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214440040128498,79.09052425714036,15,0,1,0,Low,High,Medium,Medium,65.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214201248726118,79.09144221273354,12,0,1,3,Medium,Low,Medium,Medium,42.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216345916674511,79.09173602666452,5,0,0,2,Low,Low,High,Medium,46.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21653854122554,79.0885556880542,21,0,0,1,Medium,Medium,High,Medium,39.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21400060453817,79.08900028708628,15,0,0,2,Low,Low,Medium,Medium,46.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214793051642106,79.09062796161177,22,0,1,3,High,Medium,Medium,Medium,67.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21325908565816,79.09145437053077,12,0,0,3,High,Low,High,Medium,34.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213508433030333,79.0884322094648,15,0,0,1,Medium,Low,Low,Medium,22.6,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213398896223698,79.09179605582537,9,0,0,1,Low,Low,High,Medium,44.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21546694865843,79.09199658416446,23,0,0,0,Medium,Medium,Low,Medium,40.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216483603631529,79.08922691280755,7,0,0,2,Medium,Low,High,Medium,32.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214552633527251,79.09103083845935,19,0,1,3,High,High,Medium,Medium,51.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216932789875681,79.0887654762849,0,0,0,1,Medium,High,Medium,Medium,68.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214598275109115,79.09139297345433,4,0,0,3,Medium,Low,Medium,Medium,63.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215984004145637,79.08894821075351,9,0,1,0,Medium,Low,High,Medium,27.3,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21431312990729,79.0919661282591,7,0,0,1,High,Low,Medium,Medium,23.1,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216558187074417,79.08956144329825,21,0,0,3,High,Low,Medium,Medium,38.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216649950443415,79.08907938164872,3,0,0,2,Medium,High,High,Medium,74.2,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215232689452417,79.08813115220835,5,0,0,1,Low,Medium,Medium,Medium,42.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2142294213504,79.09139272452926,23,0,0,0,Low,Low,Low,Medium,55.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214261365443045,79.08947208624518,6,0,1,1,Medium,Low,Medium,Medium,30.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214729720333898,79.09023954362827,17,0,0,0,Medium,Low,Medium,Medium,9.2,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21502903784784,79.09113130013066,23,0,0,3,Low,Low,Medium,Medium,70.3,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213905270117964,79.08962056447196,23,0,0,2,Medium,High,High,Medium,68.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214582190910582,79.09040127017654,14,0,1,0,Medium,Medium,Low,Medium,27.6,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213699859123574,79.08938652388055,12,0,0,1,Low,Low,Medium,Medium,43.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214913443838274,79.09027856035759,15,1,0,2,High,Low,Low,Medium,17.8,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21626363590141,79.09062895389535,19,0,0,3,Medium,Medium,Medium,Medium,48.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21549133978634,79.08942122339938,9,0,0,3,High,Medium,High,Medium,51.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21485715825625,79.09140882882414,7,0,0,1,Low,Medium,High,Medium,41.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215706688642824,79.09021582802113,11,0,0,3,Low,Low,Low,Medium,41.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21312751066528,79.08824854397153,21,0,0,2,Low,Medium,Medium,Medium,51.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214482106432937,79.08984691645966,9,0,0,4,Low,Low,Medium,Medium,51.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216636795015845,79.09141566092354,2,0,0,0,Low,Medium,Medium,Medium,51.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21575595350102,79.0900129548447,3,1,0,2,High,Medium,Medium,Medium,51.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214052265705137,79.09110157324895,4,0,0,1,Low,Low,Medium,Medium,58.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216686611171697,79.0884163697368,8,0,0,2,Medium,Low,High,Medium,37.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214073078739132,79.09043786496963,12,0,0,2,High,Medium,Medium,Medium,35.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214629664357252,79.0916536137745,22,0,0,2,Medium,Low,High,Medium,60.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216548864783094,79.09048373084977,9,0,0,1,Low,Low,High,Medium,44.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213211328930303,79.0890666330326,9,0,0,3,Low,Low,Medium,Medium,47.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214634926514519,79.0899934021072,22,0,1,3,High,Low,Medium,Medium,57.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213565816705412,79.08971283773475,3,0,0,7,Low,Low,High,Medium,100.0,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213721613055446,79.0896866272354,20,0,0,2,Medium,Medium,High,Medium,53.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215537385146877,79.0892937495626,22,0,0,1,Medium,Low,High,Medium,55.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214680313402747,79.08860224949858,9,0,1,5,High,Low,Medium,Medium,47.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215432832456777,79.09136046917845,12,0,0,2,High,Low,High,Medium,29.6,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216116671230864,79.09080056172533,12,0,0,1,Medium,Low,High,Medium,32.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21318283615793,79.09162293019412,17,0,0,5,Low,Medium,Medium,Medium,65.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213962038559025,79.0893608178553,6,0,0,3,Medium,Low,Medium,Medium,45.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213738110099104,79.08850720190752,21,0,0,2,High,Low,Low,Medium,30.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2152828282548,79.09088870044596,11,0,0,2,Medium,Medium,Medium,Medium,34.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214771108385612,79.09166552070813,22,0,0,4,Low,Low,Low,Medium,58.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21342289032992,79.08848636919024,21,0,0,5,Medium,Medium,High,Medium,55.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216171822812333,79.0903062855416,15,0,0,1,Low,Low,Medium,Medium,33.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213401963724717,79.0910865482488,19,0,0,2,Low,High,Low,Medium,53.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216738023649585,79.09042274969332,22,0,0,0,Medium,Low,High,Medium,55.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21634500987352,79.0902323173368,3,0,0,3,Medium,Low,High,Medium,64.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214195644388864,79.08931243921393,8,0,1,7,Low,Low,Low,Medium,51.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215774098716075,79.08915345702536,12,1,0,2,Medium,Low,Low,Medium,21.9,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216191857359538,79.09056646693892,7,0,1,1,Medium,Low,High,Medium,28.9,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213249908591765,79.08948408015969,5,0,0,0,Low,Low,Low,Medium,30.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214315410146856,79.09129141882325,1,0,1,4,High,High,High,Medium,85.7,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215183192781359,79.0905016536926,15,0,0,3,Medium,Medium,Medium,Medium,44.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21611493726492,79.08898146663799,15,0,0,0,Low,Low,High,Medium,32.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214924014256647,79.0903030098878,2,0,1,1,Medium,Low,Low,Medium,48.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215784270826308,79.0894122282496,6,0,1,2,High,Low,High,Medium,22.8,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21301689035656,79.09069599405197,5,0,1,0,Medium,Medium,Medium,Medium,33.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214661553947508,79.09131344729084,6,0,0,2,High,High,Low,Medium,44.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214922822476332,79.09108972359672,11,0,0,3,High,Low,High,Medium,37.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214849434629247,79.09177899420925,20,0,0,4,High,Low,High,Medium,38.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214377412611091,79.09019687321668,3,0,0,2,Low,Low,Low,Medium,62.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.2157368095338,79.09045714785425,10,0,0,1,Medium,Medium,High,Medium,44.5,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216643255798331,79.09129032632998,16,0,0,3,Medium,Low,Medium,Medium,43.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214522827111242,79.08942862695223,15,0,0,3,Medium,Low,High,Medium,45.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215080633838172,79.0904017243745,15,0,0,3,High,Medium,Medium,Medium,40.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216383906249131,79.09029268554984,13,0,0,1,Low,Low,Medium,Medium,33.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213325871879572,79.09017436770527,23,0,0,1,Medium,Low,Medium,Medium,44.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213822676969096,79.09009059105628,3,0,0,3,Low,Low,High,Medium,73.3,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216525361019663,79.09025448920231,16,0,1,1,Medium,Medium,Medium,Medium,41.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21417862478701,79.0904768009248,16,0,0,3,Medium,Low,Medium,Medium,43.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216566449553904,79.09003204051646,22,0,0,3,Low,Medium,Medium,Medium,73.1,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214255005921279,79.08860297136818,12,0,0,3,Medium,Medium,Medium,Medium,36.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21661300561461,79.09038645518571,16,0,0,2,Medium,Medium,High,Medium,41.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216715771175704,79.0902206113038,5,0,0,2,Low,Low,High,Medium,42.1,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213981413968115,79.09172426506122,11,0,0,0,Medium,Low,Medium,Medium,14.6,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216782733171973,79.08947350069283,18,0,0,3,Medium,Low,Low,Medium,30.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215833455517458,79.09120825161737,10,0,0,7,High,Low,High,Medium,51.3,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215522121769792,79.09184839861156,5,0,0,2,Medium,Low,Medium,Medium,32.6,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213388075715452,79.09003871626584,22,1,0,3,Medium,Medium,Low,Medium,51.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216140679374572,79.08927776363177,7,0,0,1,Medium,Low,Medium,Medium,22.6,Low
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215496442957154,79.09089589014702,6,0,1,4,High,Low,Medium,Medium,37.8,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214709163324159,79.08945017625594,2,0,0,2,Medium,Medium,High,Medium,70.4,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213808076454061,79.08946005279077,0,0,0,2,High,Medium,High,Medium,60.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216960444114534,79.09188166170858,11,0,0,3,High,Low,High,Medium,36.9,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21496804250621,79.09174891583456,6,0,0,4,Medium,Low,Medium,Medium,42.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.216855801422481,79.08875739639474,9,0,0,1,Medium,High,Medium,Medium,48.4,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.214103956608998,79.09022598600583,11,0,0,1,Low,Low,Medium,Medium,34.2,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213765192867196,79.09182905013598,6,0,0,2,Low,High,Medium,Medium,52.0,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.213975898542031,79.09104323483875,1,0,0,3,Low,High,Low,Medium,82.2,High
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.21555421881224,79.09080947451177,23,0,0,1,Medium,Low,Medium,Medium,52.7,Medium
Girivalam Path - Lingam Shrine Cluster (Near Kaama Kaadu forest patch),12.215258770737835,79.09039385388111,14,0,0,0,Low,Low,High,Medium,34.3,Medium
