time_hour,previous_incidents,crowd_level,weather_risk,tourist_density,zone_risk,risk_score,risk_label
17,2,Low,Low,Low,Low,17.12280482183192,Low
4,1,Medium,Low,Low,Low,28.342744238984363,Low
23,0,Low,Low,Low,Medium,46.35280387442447,Medium
23,2,Low,High,Low,Low,53.64529093214132,Medium
2,3,Medium,Medium,Medium,Medium,77.95868036527368,High
10,2,High,Medium,Low,High,46.26736739731536,Medium
12,2,Low,Low,Low,Medium,46.32330263561465,Medium
3,3,Medium,Medium,Medium,Low,54.00253439036769,Medium
13,1,Low,Medium,Low,Medium,30.194094277426387,Medium
21,1,Medium,Low,Medium,Low,28.15240382504973,Low
10,5,Medium,High,Medium,Low,51.568679591490614,Medium
9,5,High,Low,Low,High,53.407202103080344,Medium
18,1,Medium,Low,Low,Low,13.22991706130031,Low
17,5,Low,Low,Medium,Low,35.94095738515522,Medium
5,2,Low,Low,Low,Low,39.88602300945394,Medium
14,1,Low,Medium,High,High,66.30824290091192,Medium
20,1,Medium,Low,Medium,Low,23.388132391071498,Low
9,3,High,Medium,Low,Low,12.1321417045809,Low
4,5,Medium,Low,Medium,Medium,79.62828300768496,High
4,1,Medium,Low,Medium,Medium,54.465063433814194,Medium
9,2,Low,Medium,Low,Low,31.59624497324243,Medium
4,0,Medium,Medium,Low,High,62.67251944734789,Medium
2,4,Low,Low,Medium,Low,56.22853553641952,Medium
22,1,Low,High,High,Low,58.27983856575808,Medium
5,0,Medium,Medium,Low,Low,15.348490845558986,Low
3,1,High,Low,Medium,Medium,35.548115808892405,Medium
17,4,Low,Low,Low,Low,24.747876475778767,Low
8,3,Medium,Low,Medium,High,49.33736037444346,Medium
16,3,High,Medium,Medium,High,46.999858834419086,Medium
12,1,Low,Low,Medium,Low,18.6053215622311,Low
14,1,High,Low,High,High,39.393264720595404,Medium
19,3,Low,Low,Low,Low,31.306881144661837,Medium
16,3,Low,Low,Medium,Low,36.96585175055451,Medium
12,2,Low,Medium,Low,Medium,51.06528915139881,Medium
15,2,Low,Medium,High,Medium,39.8852804501672,Medium
21,3,Medium,Low,High,Medium,61.11510833066916,Medium
3,4,High,Low,High,Low,55.356141601908476,Medium
4,3,Low,Low,Low,High,83.56264499969674,High
4,2,Low,Medium,Medium,Medium,82.77468150542458,High
8,3,Low,Medium,Medium,Low,40.6376287632658,Medium
16,1,Medium,Low,High,High,39.318227748226754,Medium
12,3,Low,Low,Medium,High,53.04469024369287,Medium
1,2,Medium,Low,High,Low,44.29456762776227,Medium
12,2,Medium,High,Medium,Medium,46.27364748625669,Medium
21,2,Medium,Medium,Medium,High,55.777735875663474,Medium
20,2,High,Low,Low,High,46.85330503838718,Medium
22,6,Low,Low,Low,Low,74.21225184987644,High
18,1,High,Low,Low,Medium,19.026637824836026,Low
2,1,Low,Medium,Low,High,70.91401971459801,High
9,5,Low,Low,Low,Low,41.826618056149535,Medium
1,3,High,Low,High,Medium,65.21174592576625,Medium
12,5,Medium,Medium,Medium,Medium,63.181620439410445,Medium
18,2,High,Low,High,Low,18.50526300022997,Low
16,2,Low,Medium,Medium,Low,40.96976667536098,Medium
20,1,High,Low,High,Medium,40.53313079579587,Medium
13,2,Low,Medium,Medium,Low,32.536231660315586,Medium
11,2,Low,Low,Low,Low,23.982409516619224,Low
20,2,Low,High,Medium,Low,52.626596360958025,Medium
11,3,High,Low,Medium,Medium,34.42064467619366,Medium
10,2,Medium,Low,Medium,Low,20.41073405249439,Low
6,0,Medium,Medium,High,Medium,42.54497187901165,Medium
3,1,Low,High,Medium,Medium,77.82133042174641,High
18,2,Low,Low,Medium,Low,23.10220590040337,Low
0,7,Low,High,High,Medium,100.0,High
23,1,Medium,Low,Medium,Medium,49.58599158760309,Medium
2,3,Medium,Medium,Low,Low,47.63792271106416,Medium
12,2,Medium,Low,Medium,High,53.96411467194242,Medium
14,1,High,Low,Medium,Low,8.579155277975454,Low
1,3,Low,Low,Medium,Low,61.44139468329895,Medium
10,3,Low,Medium,High,Low,47.359741855309125,Medium
3,3,Medium,Medium,Low,Low,52.01902770116441,Medium
18,1,Medium,Low,Medium,Low,2.696067360190604,Low
16,4,Medium,High,High,Low,54.73256256395474,Medium
2,4,High,Low,Medium,Low,60.48751677909357,Medium
17,2,Medium,Low,Medium,Medium,34.969354355371976,Medium
7,1,Low,Medium,Medium,Low,23.278580108260886,Low
21,3,Low,Low,Medium,High,77.56469501136786,High
23,1,High,Low,Medium,Medium,40.20198033713696,Medium
18,1,Medium,Low,High,Medium,26.140123085261468,Low
4,2,Low,Low,Low,Medium,47.48068072733585,Medium
6,2,Low,High,Medium,Medium,77.21936645005675,High
20,2,Medium,Low,Low,Medium,40.90141072889418,Medium
7,1,Medium,Low,Medium,Medium,28.437775716409284,Low
4,1,Low,Low,Medium,Low,49.73675978428314,Medium
16,1,Medium,Low,Low,Low,8.864783544842282,Low
4,5,Low,Low,Medium,High,100.0,High
3,3,High,Medium,Low,Medium,69.19267903561042,Medium
21,2,Low,Medium,Medium,Low,45.785441592708324,Medium
18,2,Medium,Medium,Medium,Low,14.033063679502927,Low
20,1,Medium,Low,Low,Low,12.938675437595965,Low
1,0,Low,Low,Low,Low,38.71334144337818,Medium
10,4,Medium,High,Medium,High,67.83679737081833,Medium
21,1,Low,Low,Medium,Low,31.62251288633283,Medium
12,2,Medium,High,Low,Low,43.005048379011015,Medium
14,3,Medium,Medium,High,Low,40.268109691586076,Medium
11,1,Low,High,Low,Low,19.930762688434505,Low
21,1,Low,Low,Medium,Low,45.98631866083109,Medium
20,0,High,Low,Medium,High,49.20272233434774,Medium
21,2,Low,Medium,Low,High,75.97965468923877,High
10,1,Medium,Medium,Low,High,44.80705412731577,Medium
6,2,Low,Low,Medium,Medium,44.72395350428262,Medium
4,4,High,Medium,Low,Medium,64.76115609690125,Medium
16,3,Medium,Low,Low,High,36.10046870892169,Medium
23,1,Medium,Low,Medium,High,70.7090496755504,High
19,3,Low,High,Medium,High,91.11291134792357,High
8,1,Low,Low,Low,High,41.539285324397625,Medium
13,0,Low,Low,Medium,Medium,35.060439829612164,Medium
11,3,Low,Low,Medium,Low,33.99509503800936,Medium
5,2,Medium,Low,Medium,Low,37.835258557912695,Medium
16,4,Medium,Low,Medium,Medium,40.33692784957603,Medium
18,1,Low,Low,High,Medium,47.35836451363751,Medium
18,3,Medium,Low,Medium,High,53.349234023395226,Medium
15,2,Low,Medium,Low,High,55.35284168769721,Medium
11,0,Low,High,Low,Medium,44.56274743917425,Medium
11,1,High,Low,Low,Low,1.4479912720878205,Low
19,2,Medium,Low,Low,Low,26.734875438026016,Low
5,4,Medium,Low,Low,Low,30.081761615598758,Medium
22,0,Low,Medium,Medium,Low,33.1371811779924,Medium
3,0,Low,Medium,Low,Medium,55.03153115746939,Medium
5,2,Low,High,Medium,Low,57.43087742237492,Medium
10,3,High,Low,Medium,Low,20.253257123134222,Low
0,2,Medium,Medium,High,Low,50.27656626705364,Medium
23,1,Low,Medium,Medium,Medium,69.40358450487035,Medium
22,3,High,High,High,Low,59.64696425702585,Medium
14,1,Medium,Medium,High,High,51.19589591791337,Medium
10,1,High,Low,High,Low,16.572724251036966,Low
18,5,Low,Medium,Medium,Low,43.99718069540774,Medium
17,1,Low,Medium,Medium,Medium,54.32027420091883,Medium
16,1,Low,Low,Medium,High,51.04350596839375,Medium
18,1,Low,Low,Medium,Medium,47.11241250330335,Medium
20,2,High,Low,Low,Medium,45.16796738190378,Medium
13,2,Medium,Low,Low,High,28.356629815417485,Low
17,2,Medium,Low,Low,Medium,28.102656565605688,Low
18,1,High,High,Low,Low,11.11217184264937,Low
14,1,Low,Medium,Low,Medium,38.18821608293724,Medium
14,3,High,Medium,Medium,High,57.74445070521364,Medium
3,1,High,Medium,Low,Medium,57.74269632955854,Medium
6,0,Medium,Medium,Medium,High,47.49026874887926,Medium
12,1,Low,High,High,Low,55.17497921168284,Medium
2,4,Medium,Medium,Medium,Low,57.51422046650648,Medium
15,1,Low,Low,High,Medium,30.940646375021103,Medium
8,1,High,Low,Low,Low,7.569812411161085,Low
7,0,Low,Low,High,High,48.765078505575,Medium
19,3,Medium,Low,Low,High,73.26757893735567,High
12,3,Medium,Low,High,High,50.095707423906035,Medium
16,2,Low,Medium,Low,High,61.105755312801534,Medium
16,0,Low,Medium,Medium,Low,29.62087194783658,Low
16,0,Low,Low,Low,High,34.92600564835443,Medium
0,2,Medium,High,Medium,Low,64.68998582214083,Medium
7,2,High,Low,Low,Low,9.386389023469286,Low
18,0,Low,Medium,Medium,Medium,30.966930941183225,Medium
5,3,High,Medium,Medium,Low,44.57948919048246,Medium
2,2,Low,Medium,High,High,91.82168519212912,High
4,1,Medium,Low,Medium,Low,42.13085300307836,Medium
12,2,High,Medium,Medium,High,44.78285283495986,Medium
14,2,Low,Low,Low,Low,13.287284084897824,Low
13,3,High,Medium,Medium,High,52.35927239112978,Medium
22,2,Medium,Low,Low,Medium,51.26674089809879,Medium
15,2,Low,Medium,High,Medium,54.16981218450611,Medium
17,2,High,Low,Low,Low,10.203018528254324,Low
21,2,Low,Medium,Medium,Medium,72.75773475492774,High
21,0,Low,Low,Medium,Low,25.37941165324088,Low
10,1,Medium,High,Medium,Medium,51.690702174456135,Medium
2,3,High,High,Medium,Medium,79.14920397109967,High
21,4,High,Low,Low,Low,30.514164642970204,Medium
9,1,Low,Low,Low,Low,17.839911565508576,Low
9,3,High,Medium,High,Low,31.37513107348707,Medium
20,4,Medium,Low,Low,High,72.15415073621544,High
15,2,High,Low,Medium,Medium,33.069452103355395,Medium
11,1,Low,Low,Medium,High,41.599157677555084,Medium
1,1,Medium,Medium,Medium,Medium,63.87176556151076,Medium
8,5,High,Low,Low,High,57.4467584380997,Medium
23,2,Low,Low,Medium,Low,53.3558968559882,Medium
2,1,High,Medium,Medium,Low,37.20243374838885,Medium
23,0,Low,Low,Medium,Medium,58.2221017584399,Medium
14,1,Low,Low,High,Medium,44.33044072779787,Medium
2,1,High,High,Low,Medium,57.672945097723435,Medium
18,2,High,Medium,High,Low,29.130474698606655,Low
17,2,Low,Low,Low,Low,18.213981946538098,Low
7,0,Low,Low,Low,Low,10.070791882251754,Low
16,0,High,Medium,Low,Medium,20.165531252988295,Low
7,7,High,Low,Low,Medium,38.143223708302834,Medium
6,0,Medium,High,Medium,Low,30.014198329830094,Medium
6,4,Medium,Medium,Low,Medium,53.42091665413117,Medium
2,1,High,High,Medium,Low,48.589942933664155,Medium
0,3,Low,Medium,Low,Medium,87.66933340429676,High
3,1,High,Low,Low,Medium,44.613072372434615,Medium
4,3,Low,Medium,Low,Low,59.99347919472973,Medium
0,1,Medium,Medium,High,Low,54.89418052920696,Medium
14,3,Medium,Medium,Low,Low,25.79503170332729,Low
4,0,Medium,Low,High,High,67.50119832750147,Medium
12,2,Medium,Low,Low,Medium,30.36088990055201,Medium
7,2,High,Low,Medium,Low,2.0431848775410195,Low
7,1,Medium,Medium,Low,Low,14.601536153059325,Low
4,3,High,Medium,Low,High,88.85945470196863,High
8,2,Low,High,High,Medium,57.74823668896914,Medium
0,0,High,Medium,Medium,Low,41.55951232335192,Medium
3,3,Low,Medium,Low,Low,67.07524131055834,Medium
2,1,Low,Low,Low,Medium,53.304669500092764,Medium
1,4,Low,Low,Low,Low,59.63240754648228,Medium
7,1,Medium,High,High,Low,24.252379659166728,Low
22,1,High,Medium,High,High,77.7024910671908,High
8,3,Medium,Medium,Medium,High,54.3291464673268,Medium
1,2,Low,Low,Medium,High,84.01768938712655,High
13,2,Low,Medium,High,Low,49.570395685109425,Medium
13,1,Medium,High,Medium,Low,22.719157311792525,Low
3,3,Low,Low,High,Low,63.672655361828625,Medium
5,1,Low,Medium,Medium,High,61.62900213516605,Medium
10,1,Medium,Low,Low,Medium,21.852302396107536,Low
2,3,High,Low,Medium,High,66.52234738709116,Medium
7,4,Medium,Medium,Medium,High,68.06858564746013,Medium
2,2,Low,Low,Medium,Medium,63.3867241127842,Medium
13,1,High,Low,Low,Low,0.0,Low
12,1,Medium,Medium,Medium,Low,17.775163877519677,Low
12,2,High,Medium,Medium,Low,3.6877584100720213,Low
1,2,Low,Low,Low,Low,41.27133912495711,Medium
12,0,Medium,High,Medium,Low,34.82522982286604,Medium
18,1,High,Low,Medium,Medium,19.22183309059302,Low
5,1,Low,High,Medium,Low,45.741345581365835,Medium
15,1,Medium,Medium,High,Medium,39.83555547952461,Medium
1,1,Low,Low,Medium,High,81.95529406363548,High
7,2,Medium,Low,Medium,Low,26.500395681257938,Low
16,2,High,Low,Medium,Low,11.30656592394335,Low
22,1,Medium,Low,Medium,Low,34.46223534222388,Medium
1,2,High,Medium,High,Low,51.01281850928713,Medium
9,2,Medium,Low,Medium,Medium,32.05821499940345,Medium
15,1,High,Low,Medium,Medium,19.70633228443627,Low
5,1,Medium,Medium,Low,Medium,45.32166884750096,Medium
1,3,Low,Low,Low,Low,57.23151383223038,Medium
1,3,Medium,Medium,Low,Low,52.0643177979937,Medium
12,3,Medium,Low,Medium,Medium,52.17749041215549,Medium
23,1,High,Medium,Low,Low,46.145158726356314,Medium
14,4,Medium,Medium,Low,Low,36.04013641321392,Medium
1,3,Medium,Medium,Medium,High,92.65610334603628,High
6,4,High,Low,Low,Low,27.6597656812274,Low
2,1,High,Low,Low,High,56.88671768406739,Medium
7,0,Medium,Low,Low,Low,5.090413626072914,Low
22,4,High,Low,Medium,Low,57.07656143171274,Medium
13,1,Medium,Low,Medium,Medium,19.499744501663912,Low
23,1,Low,Medium,High,High,83.76179196128805,High
22,4,Low,Medium,Low,High,98.18306873056794,High
21,3,High,Medium,Low,Low,42.86073792841751,Medium
6,1,Low,Low,Low,High,59.17183342889079,Medium
20,0,Medium,Medium,High,Low,35.62390976300266,Medium
6,3,High,High,Medium,Low,44.752342500316864,Medium
0,2,Low,Medium,Medium,Low,64.09043693508384,Medium
16,1,High,Medium,High,Low,11.17178719802275,Low
8,1,High,High,Low,Medium,28.184283601640637,Low
20,2,High,High,Low,Low,34.201021304067794,Medium
12,1,Low,Low,Medium,High,43.520576048544285,Medium
20,2,Low,Medium,High,Medium,58.17451409158304,Medium
18,1,High,Low,Medium,High,32.99282323666271,Medium
20,3,Low,Medium,High,Medium,62.61647438812996,Medium
18,4,Medium,High,Medium,Medium,58.60883678045939,Medium
21,6,Medium,Low,High,Low,52.010839620438176,Medium
16,2,Low,Medium,Medium,Medium,44.27115874234214,Medium
22,2,High,Medium,Low,High,68.1717197279842,Medium
22,2,Medium,Low,Medium,Medium,54.005501485537,Medium
9,3,Low,Medium,Medium,Low,49.53261415447679,Medium
9,3,Low,Low,Medium,Low,32.96266046375569,Medium
3,2,Low,Low,Low,High,90.5424998171584,High
7,3,Low,High,Low,Low,41.52441680338739,Medium
21,3,Medium,Low,Low,High,57.510398040772046,Medium
19,3,Low,Medium,High,Low,62.90052630080546,Medium
19,0,Low,Medium,Low,Low,14.872646705370013,Low
17,3,High,High,Medium,Medium,52.6830505553041,Medium
13,2,Medium,High,Medium,Low,31.443446675028348,Medium
17,1,Low,Medium,High,Low,32.67930565085093,Medium
13,4,High,Medium,High,Low,32.986862229328274,Medium
19,3,Low,Low,High,Medium,66.539589085628,Medium
20,2,High,Low,Medium,Low,11.921061363542066,Low
23,1,Medium,High,High,Low,50.5380247904752,Medium
14,4,Medium,Medium,Low,High,73.75591046195255,High
21,1,High,Low,Medium,Low,17.384132804454765,Low
3,1,Medium,Low,High,Low,31.905241416743507,Medium
12,1,High,High,Low,Medium,32.37155251333066,Medium
22,1,High,Medium,High,Medium,61.48342111430987,Medium
7,2,Low,Low,Medium,Low,26.58112949824231,Low
17,1,Medium,Medium,Medium,High,47.32404140420079,Medium
11,2,High,Low,Low,Medium,18.45784001903261,Low
22,6,Medium,Medium,Medium,Low,59.40560056307834,Medium
13,2,High,Medium,Low,Medium,18.777172823401852,Low
1,3,Medium,Medium,Low,Low,46.012210175485436,Medium
17,3,Medium,Low,High,Low,33.87981854602622,Medium
23,2,Low,Low,High,High,82.4519379538554,High
1,3,Low,Low,Low,Low,52.02312459652339,Medium
10,5,Medium,High,Medium,High,70.8644144587181,High
8,1,Medium,High,Medium,Low,26.038665136113778,Low
11,2,Medium,Medium,Medium,Low,21.57903345664228,Low
16,6,Medium,High,Medium,Low,48.00024421700849,Medium
14,4,Medium,Medium,Medium,Low,32.4340861075067,Medium
16,0,High,Low,Medium,Medium,10.518278203045828,Low
17,2,Low,Medium,High,Medium,51.54005518129551,Medium
21,1,Medium,Low,Medium,Medium,36.81109830292107,Medium
5,0,Low,Low,Low,Medium,23.441205079883325,Low
16,4,Medium,Low,Medium,Medium,32.91435219120531,Medium
22,3,Low,Low,Medium,High,83.83502990488628,High
23,2,Low,Medium,Medium,Low,64.53362015507057,Medium
17,2,Low,Low,Medium,High,47.501954414591516,Medium
7,0,Low,Low,Medium,Low,17.483185995253027,Low
8,3,Medium,Medium,Low,Medium,50.93998426327925,Medium
5,2,High,Medium,Medium,High,59.40022873408279,Medium
4,4,Low,Medium,Medium,Low,68.30809334047122,Medium
11,4,Medium,Low,High,Medium,50.22606467679128,Medium
10,1,Medium,Low,Medium,High,40.6544209543673,Medium
0,0,Low,Medium,Medium,Low,43.26528932763191,Medium
10,3,Low,Medium,Medium,High,71.6356610987841,High
18,3,Low,Low,Low,Low,23.884943732508248,Low
8,1,High,High,Low,Medium,40.25633427731624,Medium
1,0,Low,Low,Medium,High,67.71194558197543,Medium
11,0,Low,Low,Low,Low,12.540943449231385,Low
3,3,Low,Low,Medium,Low,66.98809768580304,Medium
3,2,Medium,Low,Low,Low,35.91584238707156,Medium
17,1,Medium,High,High,Low,25.492656389308216,Low
14,3,Low,Low,Low,Low,24.56571326695747,Low
18,2,Medium,Low,Medium,High,45.97918367107072,Medium
12,1,Medium,Low,Medium,High,39.140086271899584,Medium
18,2,Low,Low,Medium,Medium,39.93022612804964,Medium
16,2,Low,Low,Low,High,54.09838382333945,Medium
5,2,Medium,Low,Medium,Medium,43.731459816919354,Medium
15,1,Medium,Low,Low,Medium,18.226632053905067,Low
23,2,Medium,Medium,Low,Medium,60.06447419917077,Medium
11,3,Medium,Medium,Low,Medium,36.86015355151089,Medium
18,4,Low,Medium,Low,Low,39.096585112152304,Medium
4,1,Low,Medium,High,Low,43.00397284371061,Medium
16,1,Medium,Low,Medium,High,35.00084024023623,Medium
22,3,Medium,High,Medium,Low,67.89415059109139,Medium
0,1,Low,Low,High,Low,52.773106523653006,Medium
23,2,High,Low,Low,Medium,51.385931650701885,Medium
22,6,Medium,Medium,Medium,High,99.55280191226441,High
9,2,Low,Medium,High,Medium,50.09002699516284,Medium
14,3,Medium,Low,High,Low,18.40926191373523,Low
22,1,Low,Low,Low,Medium,54.09703860956438,Medium
20,3,Medium,Low,Medium,High,45.42411405420455,Medium
20,0,Medium,Medium,Low,Medium,41.85348277728529,Medium
10,4,Low,Low,Medium,Low,39.229754406566066,Medium
12,1,High,Medium,Medium,Medium,33.12745914971376,Medium
4,1,High,Low,High,Low,30.91901262908061,Medium
0,2,Low,Low,Low,High,67.36356132632937,Medium
23,5,Low,Low,Low,Medium,81.1056283198633,High
11,0,Low,Low,Low,Medium,26.03313945758284,Low
10,0,High,Low,Low,Medium,9.175043356476316,Low
16,4,Low,Medium,Low,High,73.71137261126788,High
3,3,Medium,Low,High,Low,48.13423977001767,Medium
14,0,Low,Medium,Low,Low,19.194828746175755,Low
8,2,Low,Low,Low,Low,24.812608670513832,Low
20,2,Medium,High,Medium,Medium,69.05346335032229,Medium
19,0,Medium,High,High,Medium,55.594551228933916,Medium
18,2,Medium,Low,High,Medium,27.564843404876036,Low
18,2,Medium,High,Medium,Medium,44.66175163949085,Medium
11,4,Medium,Low,Low,Low,18.867225202156305,Low
4,1,Low,Medium,High,Low,65.22574692107368,Medium
9,3,Low,Low,Medium,Low,29.059002666613267,Low
16,3,Low,Medium,Medium,Medium,53.416247163482346,Medium
4,1,Medium,Medium,High,High,76.32846637035786,High
21,3,High,Low,High,Medium,50.41660870494159,Medium
15,1,Low,Medium,High,Low,24.86240660142804,Low
6,6,Low,Medium,Low,Low,59.935382401556396,Medium
8,1,Low,Medium,Medium,High,63.63172736657857,Medium
2,3,High,High,High,Low,60.0277781585424,Medium
14,2,High,High,Medium,Low,37.9715442932558,Medium
15,2,Low,High,Low,Low,32.69433956794508,Medium
17,2,Medium,High,Medium,Medium,43.972440373358424,Medium
13,3,Medium,Low,Low,Low,22.646347585621765,Low
2,1,Low,Low,Medium,Low,45.19630227746148,Medium
11,1,Medium,Low,High,Medium,27.627410197941867,Low
8,1,Medium,High,Medium,Low,19.283704770692154,Low
6,0,Low,Low,Medium,Low,22.500934740336742,Low
8,3,Medium,Low,Low,Medium,43.984189636458446,Medium
12,2,Low,Low,High,High,61.91635918841984,Medium
17,6,Medium,Low,Medium,Low,37.45862035466688,Medium
4,0,High,Low,Medium,Low,20.258369330227037,Low
12,1,Medium,Medium,Medium,Low,19.168562886480338,Low
3,0,Low,Low,Low,Medium,48.34403459311631,Medium
1,2,Low,Medium,Medium,High,81.51689082317566,High
15,1,Medium,Medium,Medium,Low,13.594279493683326,Low
8,1,Low,Medium,High,Low,28.881077752662968,Low
8,3,Medium,Low,Low,Low,30.570819246706236,Medium
5,2,Low,High,Low,Low,61.22456988804067,Medium
10,1,High,Medium,Medium,Low,2.9573987975885476,Low
21,1,High,Low,Medium,High,42.04311558167569,Medium
23,3,High,Medium,Medium,Medium,63.907604232106436,Medium
21,1,Low,Medium,High,Low,44.15818747918384,Medium
0,1,Medium,Low,Low,High,60.210612114192074,Medium
3,1,Low,Low,Low,Low,52.099823797620004,Medium
12,2,High,Medium,Low,Low,12.166412866855445,Low
22,2,Low,Medium,High,High,100.0,High
12,1,High,Low,Low,Low,6.770284115826911,Low
12,2,Medium,Medium,Medium,High,53.62352474509587,Medium
1,1,High,Low,Medium,Medium,41.13244455463664,Medium
8,1,Medium,Medium,Medium,High,44.04221998851801,Medium
23,5,Low,Low,Low,Medium,91.65594624736728,High
7,2,High,Low,Medium,Low,15.326785048707967,Low
6,3,Low,High,Medium,High,91.76876141072657,High
3,0,High,Medium,High,Low,22.826936543929698,Low
17,2,High,Low,High,Medium,27.03308472486745,Low
2,2,High,Low,Medium,Medium,48.7823384941647,Medium
5,2,Low,Medium,High,Medium,66.30595905410864,Medium
11,3,Low,Medium,Low,Medium,50.17905768782181,Medium
11,2,Medium,Medium,High,High,55.69725071245945,Medium
20,0,High,Medium,Medium,High,50.93190501439732,Medium
7,1,Low,High,Medium,High,71.39683221178706,High
21,2,Low,Medium,Low,Low,38.41954001674274,Medium
21,1,Low,Low,Medium,High,56.0594679262522,Medium
0,2,High,Medium,Low,Medium,51.62430934096968,Medium
3,2,High,Low,Medium,High,60.238873150802874,Medium
